design name,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value,pdb id,decoy or native,structure group
2YH5A_decoy4_66,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-14.2632050628871,4.200000000000003,13058.48138,121,54.18995633187773,-1418.717501466126,122.99361670429772,-984.3170098901442,-557.3941082802858,-249.44,-51.55,281.58000000000004,-479.45,0.0,-167.4,2666.418916337426,-632.4372745343247,683.8511839991219,2.38583871716291,-128.5945144818677,435.5296268236407,-2.430834683328245,24.1574951051468,-39.33345466023444,-33.83162670866476,-0.5921487571143245,-2.826092277495159,0.0,78.5815135897036,0.6739931595042215,387.1669742821259,349.5537707864073,1513.789105977642,0,-82.3685,-0.6807,-2.7539,1.3986,2YH5A,decoy,2YH5A
2YH5A_decoy4_69,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-12.757603845044226,4.200000000000003,13058.48138,121,52.01528384279476,-1341.9621841770888,114.5830255323618,-936.2892778536592,-520.2559318557895,-237.75,-51.55,297.58,-483.75999999999993,0.0,-159.6,3317.490629256608,-597.1706742166493,666.6191260573447,3.758550804518194,-110.3511703769388,423.2022569491734,-6.034284466816214,25.2825157051096,-37.15718408948254,-34.61319292518237,0.0,-3.363422233139025,0.0,97.86650394033116,1.130945118805669,547.3922991813633,161.0837563919631,2149.069243416207,0,-85.7291,-0.7085,-3.1932,1.6451,2YH5A,decoy,2YH5A
2YH5A_decoy1_13,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-36.23266691629171,4.200000000000003,13058.48138,121,54.209606986899566,-1541.3656520265383,74.2948865896272,-1027.7190355027362,-587.9415031134154,-426.35,-51.55,255.13,-629.92,0.0,-189.9,2600.531844850305,-625.6588842555134,412.6230002360719,1.629629604631563,-133.9458362227358,384.8170671450575,-8.595382656421812,20.61246012428455,-37.83683555369498,-39.9461957152168,-4.571812331575365,-1.654094801435372,0.0,42.04114358291688,-10.0178989587094,453.606345722158,272.6008532543777,1844.05292567611,0,-134.03310000000002,-1.1077,-3.325,1.2113,2YH5A,decoy,2YH5A
2YH5A_decoy4_3,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-21.77992277992277,4.200000000000003,13058.48138,121,55.133187772925766,-1395.0174341731292,139.094170456778,-1006.3026570552752,-527.8089475746342,-197.83,-51.55,300.82,-447.08,0.0,-173.2,1847.394184230825,-641.3297378202958,614.6978783338302,3.009894302081336,-115.2152844783385,438.1545257840442,-10.03821426969125,28.86615104395202,-36.39638767518808,-32.9543344188361,-2.595634769320224,-2.578801670592124,0.0,105.9048375062196,-3.29131572955118,406.2192489346266,234.282989331146,829.8830098267388,0,-100.5665,-0.8311,-3.0104,0.8304,2YH5A,decoy,2YH5A
2YH5A_decoy1_11,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-41.1759549692777,4.200000000000003,13058.48138,121,55.81222707423581,-1573.4660347910556,106.76686722045469,-1053.549647256884,-626.6832547546327,-386.15,-51.55,268.05,-602.63,0.0,-189.6,1281.801244027645,-649.7506156133591,457.6499222573678,1.747497202831497,-128.2414356900432,408.6304013754031,-7.279028688774694,25.8474982106591,-38.23419583425665,-35.27466658404602,-4.734190267211543,-1.570955213820401,0.0,29.04003781531934,-6.330697262675934,348.4470147440902,224.6737647313943,626.405532844767,0,-129.5236,-1.0704,-3.3881,0.037,2YH5A,decoy,2YH5A
2YH5A_decoy4_60,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-12.23119371927003,4.200000000000003,13058.48138,121,52.96724890829695,-1404.806115203342,119.40636313313718,-954.587221623122,-569.6252567133647,-223.95,-51.55,284.55,-456.9500000000001,0.0,-164.2,2154.391584924158,-613.9830859385321,746.621158281174,2.775739232392733,-115.6875915155574,422.5693587214515,-8.0735905428485,24.90210941991166,-39.39194643042906,-32.4981144527131,-0.3968460835880997,-0.8937426976083688,0.0,80.44724393430334,-0.2328044344341219,296.2861636869317,303.363926769449,1057.808246974255,0,-81.17399999999999,-0.6709,-2.8243,1.622,2YH5A,decoy,2YH5A
2YH5A_decoy4_90,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-16.574902861071383,4.200000000000003,13058.48138,121,52.71834061135371,-1372.9856774650978,125.1115317905647,-951.918322016304,-546.1788872393536,-173.55,-51.55,294.07,-416.0599999999999,0.0,-165.0,2917.626496284009,-613.3308630831476,582.414291320403,3.301250146948449,-112.1599327782381,427.0789300911399,-7.08360610612922,26.12369577118039,-35.69148087596137,-30.77002174770966,0.0,-0.5589424385072637,0.0,91.71392923481253,5.438984348380403,521.796839217823,333.5900387738624,1694.988024409152,0,-97.8244,-0.8085,-2.8938,1.5434,2YH5A,decoy,2YH5A
2YH5A_decoy31_5,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-2.4509578849801428,4.200000000000003,13058.48138,121,54.556768558951966,-1330.8947664441462,178.0904210154156,-981.3258881033496,-527.6592993562174,-93.6,-51.55,311.56,-353.59,0.0,-149.4,3359.847279235039,-640.0255809147709,931.9716235493096,3.582679850187279,-115.7530088922419,483.10312062938,-5.545464542690759,25.30612977874419,-24.98875119792674,-39.89732183138295,-0.0850531040097435,-3.182299400675929,0.0,169.078414457779,17.14687660677478,409.4717248253912,520.57054634556,1598.318283075612,0,-7.960799999999999,-0.0658,-1.9967,2.7855,2YH5A,decoy,2YH5A
2YH5A_decoy33_18,0.0909090909090909,0.0,0.0991735537190082,0.024793388429752,0.0330578512396694,0.0743801652892562,0.0082644628099173,0.0082644628099173,0.0495867768595041,0.1074380165289256,0.0330578512396694,0.0330578512396694,0.0495867768595041,0.0743801652892562,0.0330578512396694,0.0909090909090909,0.0661157024793388,0.0909090909090909,0.0165289256198347,0,0.0165289256198347,-7.728311777596354,4.200000000000003,13058.48138,121,51.68122270742358,-1284.5822630706718,145.05072174034729,-933.6845501091929,-495.94843470183065,-27.55,-51.55,326.9,-302.8999999999999,0.0,-142.3,3714.603053026368,-614.6512986111296,880.4198008046841,4.729661948501588,-77.54732711077098,426.0480890131074,-4.762198274286178,27.4941987540195,-9.54264760258223,-39.00375334804965,-4.294623348224256,-1.01609453281378,0.0,163.2193585133427,23.47214342948346,520.3922057094732,583.9667691912751,1804.903408490338,0,-65.5302,-0.5416,-2.9062,2.0079,2YH5A,decoy,2YH5A
3WDCA_decoy9_119,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-1.6980351131972895,6.200000000000005,16223.49988,147,54.59019264448336,-2096.7553498893863,161.10446056962195,-1274.115602312576,-983.7442081464372,-375.43,-37.43,298.0,-636.0100000000001,0.0,-232.9,1294.779809876768,-830.5296586831621,1136.175532071157,4.150041896314813,-167.9253013833552,594.9666021343945,-8.278938152469113,37.79811538458942,0.0,-86.50879426040494,-1.515681502170968,-6.567500938331721,0.0,51.61903841967968,-3.318411137516106,265.2162212510505,218.4640635061449,35.26652127084648,0,-52.5136,-0.3572,-3.207,2.2249,3WDCA,decoy,3WDCA
3WDCA_decoy9_134,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-6.298291223651357,6.200000000000005,16223.49988,147,54.93520140105079,-2089.7786053211044,167.35474381308669,-1291.3379703681069,-965.7953787660877,-393.21,-37.43,284.95,-640.7299999999999,0.0,-242.2,1430.970143965326,-832.6323429069433,935.9502366407628,3.303964084341566,-147.7974889616677,593.4686947713675,-10.78783985655875,34.30897898621906,0.0,-86.5958414751743,-2.469268471695705,-8.093888191805988,0.0,39.35046186522465,-7.047866923778991,334.9865054376576,207.1572646648133,322.1006143025643,0,-68.33529999999999,-0.4649,-2.9474,1.3712,3WDCA,decoy,3WDCA
3WDCA_decoy19_111,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-6.541859933646708,6.200000000000005,16223.49988,147,53.79159369527145,-2063.0862591630457,154.67405275537675,-1231.9240908123154,-985.8362211061036,-451.61,-37.43,285.77,-699.9399999999999,0.0,-229.8,1011.324412329865,-813.7263691401378,773.2940728319574,4.707355792388702,-158.6566974691621,611.7307688228606,-17.92460429551415,36.16268002054041,-1.073511411981072,-91.76587886470274,-0.4955189540798803,-2.110810980138737,0.0,77.82893954583038,3.056390837288713,238.7984046758662,209.9918466402916,85.7393842785578,0,-36.6942,-0.2496,-3.0778,2.052,3WDCA,decoy,3WDCA
3WDCA_decoy12_10,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-7.053652802677406,6.200000000000005,16223.49988,147,54.49562171628722,-2261.4328353818496,143.01801012071968,-1283.9419711009166,-1120.5088744016691,-437.29,-37.43,286.18,-686.02,0.0,-233.4,1761.456588514649,-842.8862054745372,909.3226373956184,3.56487799161061,-197.6269076889736,615.2512477288742,-12.19926712592594,32.17551314849347,-3.617808720511589,-97.43701804808208,-0.894254229664384,-5.640872680646044,0.0,56.43152639423127,2.530900640792784,299.4604618866898,211.930337425275,735.323459871404,0,-76.12290000000002,-0.5178,-3.5101,2.2517,3WDCA,decoy,3WDCA
3WDCA_decoy1_76,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-29.81261109400532,6.200000000000005,16223.49988,147,59.120840630472856,-2376.8885867864105,138.26957042245724,-1460.6079670755191,-1054.5501901333269,-672.35,-37.43,241.06,-875.9699999999999,0.0,-279.4,915.940898981794,-957.989717648258,1080.50761895206,2.137078919729031,-181.8156321820846,589.2919790592697,-12.38708797270004,36.38421143354546,-5.565389173651353,-86.09194109051045,-8.28914023521252,-5.006199714626058,0.0,-16.17974535842544,-24.19761820372893,220.665198847705,148.4734523794676,80.2358709692142,0,-107.1037,-0.7286,-2.9823,1.2215,3WDCA,decoy,3WDCA
3WDCA_decoy3_57,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-21.41929199500963,6.200000000000005,16223.49988,147,56.8353765323993,-2189.0935348399616,107.6883185695608,-1365.2053422157776,-931.5765111937416,-621.08,-37.43,257.02,-840.67,0.0,-261.8,591.4049993173053,-895.258951912506,621.7096698739022,3.200202666537566,-168.7084535397416,582.9370613026028,-15.33651892442704,35.70687151070297,-2.154133162611194,-85.6206737715643,-6.616275562947028,-7.210526286330663,0.0,16.40664754698457,-15.44347765054779,223.5956338877654,216.6768118483774,31.75315149110794,0,-98.8826,-0.6727,-2.8318,1.3642,3WDCA,decoy,3WDCA
3WDCA_decoy3_124,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-9.286542934319527,6.200000000000005,16223.49988,147,54.85464098073555,-2022.9471894224896,169.4522230506465,-1283.832095870914,-908.5673166022216,-350.92,-37.43,299.33,-612.8199999999999,0.0,-237.6,1686.187882180456,-842.3540306154413,932.6458164441472,3.526510757774614,-142.8754430491096,584.8875137363452,-17.27388600013803,32.12982018243845,-2.788097015112612,-85.22979944099207,-4.2392467897454,-1.28746807317532,0.0,26.70499088979451,-3.792319907151319,415.7732009136928,204.3333980374462,530.2589621096822,0,-90.8865,-0.6183,-2.9318,1.6474,3WDCA,decoy,3WDCA
3WDCA_decoy9_108,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-6.260962763423394,6.200000000000005,16223.49988,147,56.24868651488617,-2120.5136025213246,144.47534780738624,-1314.2843505875885,-950.7045997411304,-441.18,-37.43,275.34,-679.0900000000003,0.0,-239.9,2155.472873677596,-864.6685777210844,999.3151363642984,3.466453754876255,-169.2097855750977,592.8462069321768,-18.10275266822016,36.64586644921825,-2.551575088880883,-83.71926112553349,-3.580113960758312,-2.82443333465182,0.0,56.40073582161753,-2.113444756733481,395.225991067155,273.7348316718006,888.839635847414,0,-53.7665,-0.3658,-3.0934,2.1792,3WDCA,decoy,3WDCA
3WDCA_decoy25_5,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-5.8554852956780925,6.200000000000005,16223.49988,147,54.3800350262697,-2150.5929650576445,184.6012214398456,-1266.4036998489614,-1068.7904866485158,-271.74,-37.43,299.4,-533.72,0.0,-220.9,1919.035433986748,-835.809277240571,1049.895524702573,3.126679178363302,-167.8654007666413,599.6280700681544,-14.34879852778139,32.11330520519114,0.0,-83.3008775880251,-0.8573140438049568,-2.171768588734011,0.0,70.76167692695111,-0.5042617996078391,347.5270089172367,224.8290493307235,640.2438582127202,0,-53.4731,-0.3638,-2.9853,2.4603,3WDCA,decoy,3WDCA
3WDCA_decoy2_38,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-19.30898217871465,6.200000000000005,16223.49988,147,56.719789842381786,-2316.7168069673594,114.28286411417292,-1392.838087143857,-1038.1615839376634,-538.5,-37.43,265.01,-766.0499999999998,0.0,-262.1,1660.44788996906,-892.4602908017972,1056.959813525302,3.277404211136592,-191.0873562887369,569.4826650232833,-19.07008060058684,34.15012742806989,-9.079002831470032,-90.88249759450912,-5.416604439092699,-2.807199755658381,0.0,29.7692841668239,-14.49561549040775,317.1457386127892,107.2181932219928,711.9753515819219,0,-100.0872,-0.6809,-2.8085,1.9948,3WDCA,decoy,3WDCA
3WDCA_decoy3_15,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-22.01724210240618,6.200000000000005,16223.49988,147,57.56217162872154,-2348.821666490133,97.17132102788165,-1404.956725075158,-1041.0362624428708,-686.63,-37.43,262.16,-911.38,0.0,-271.7,1722.953714032433,-902.8341330275792,686.6175938274441,4.391423022144809,-158.2443519202485,567.393475689273,-17.62874727305754,36.10310513566372,-8.92198811606661,-86.28135669397588,-3.841443434657709,-4.26910278669024,0.0,7.83592118288961,-20.92372463231352,356.096739251287,291.0567851117619,920.6355586965584,0,-91.06130000000002,-0.6195,-3.1561,1.2906,3WDCA,decoy,3WDCA
3WDCA_decoy24_90,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-4.492077812510667,6.200000000000005,16223.49988,147,54.85288966725044,-2150.760346320948,147.08604193859748,-1257.233424272319,-1040.6129639872215,-428.34,-37.43,283.26,-674.1599999999999,0.0,-226.9,1883.702964268577,-842.4792713960156,765.5402296127305,4.15415653875545,-181.1825465411209,641.7095078058101,-17.837573286683,39.09312488377846,-1.031656699866945,-101.4657165873836,-3.46894885136402,-2.011202627140263,0.0,38.28871690209028,-1.385097566204551,409.7685386442363,164.4189459298983,915.8237975070564,0,-20.4484,-0.1391,-2.2689,2.5018,3WDCA,decoy,3WDCA
3WDCA_decoy13_10,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-13.815353544254224,6.200000000000005,16223.49988,147,55.928196147110334,-2178.965043587376,160.0846138062504,-1326.153894708027,-1012.8957626855832,-382.6,-37.43,306.12,-651.28,0.0,-243.8,1990.114543879302,-866.5709424235426,982.1605875123032,4.853599662690694,-182.1234372637535,600.9831267532012,-13.95856363861258,32.68306520485785,-2.222039543423795,-97.80636277341492,-0.0154535192711276,-3.34054802916621,0.0,82.15773779893367,10.88244460245426,315.2316837434411,256.4553155877459,814.976370204859,0,-56.5552,-0.3847,-2.3702,1.5647,3WDCA,decoy,3WDCA
3WDCA_decoy13_58,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-11.212018861702544,6.200000000000005,16223.49988,147,55.98949211908932,-2057.5079297797524,181.6540523573407,-1330.0396803243534,-909.122301812733,-398.11,-37.43,291.52,-652.1899999999999,0.0,-234.6,2111.027337311734,-867.4310225850102,1241.487419924898,5.98789813219765,-166.6286109771854,607.3052210661316,-17.66601531410909,34.42845243514532,-0.6896328290380525,-94.5634381242288,-2.620402060419023,-3.602987704351484,0.0,58.07329485995437,0.1058467540885251,384.0394082467158,302.6832595651271,574.3506859218184,0,-77.8845,-0.5298,-3.0122,2.0257,3WDCA,decoy,3WDCA
3WDCA_decoy9_127,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-6.03682632902912,6.200000000000005,16223.49988,147,55.40630472854641,-2158.574500599536,134.13814937179436,-1285.698441876631,-1007.0142080947004,-405.91,-37.43,281.84000000000003,-650.3,0.0,-238.3,1663.14657810671,-841.7473148366164,956.8338463911388,3.579369395383413,-145.7781293444836,595.2826355161842,-15.05835988049465,34.53458195723573,-0.2294838745930918,-86.96311817189174,-5.320458100462727,-6.922974840309848,0.0,66.63441856717637,0.3343866480500531,293.7459722648834,265.6358457364174,492.8174006790931,0,-50.9874,-0.3469,-3.5906,2.7892,3WDCA,decoy,3WDCA
3WDCA_decoy3_110,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-20.628843485570787,6.200000000000005,16223.49988,147,57.18213660245184,-2236.95539843708,167.89435117194415,-1376.41819090188,-1028.4315587071494,-501.73,-37.43,271.23,-735.5299999999999,0.0,-260.2,2128.126149380625,-879.8786282758115,1198.531798534564,3.850243293510346,-165.3432830879873,586.7803744706132,-14.59256892978834,33.44615327077468,0.0,-86.32675851732972,-9.226578752016035,-4.400897650079131,0.0,30.92143511845305,-17.2782669603802,341.1856471290649,338.3936098601872,716.295909876849,0,-101.22939999999996,-0.6886,-3.1229,1.2228,3WDCA,decoy,3WDCA
3WDCA_decoy1_1,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-29.149689817112247,6.200000000000005,16223.49988,147,56.72854640980736,-2361.3913108319025,93.56556559054944,-1396.3250978792078,-1058.6317785432436,-679.24,-37.43,256.32,-898.12,0.0,-272.9,926.1771933843514,-883.9471711007856,741.5766750578431,2.411119868459582,-180.5620930907002,543.5048484493071,-12.62489563554979,35.37270636682229,-5.369142754396129,-91.95834440615516,-10.08339137901013,-5.065058873284243,0.0,0.92320738048522,-18.58016750997341,281.6924779511826,211.4547567587416,261.6637063013645,0,-112.4969,-0.7653,-3.4914,0.8928,3WDCA,decoy,3WDCA
3WDCA_decoy1_47,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-26.894341337892087,6.200000000000005,16223.49988,147,57.49562171628722,-2278.646634522981,109.52840132483692,-1414.5622987656295,-973.6127370821788,-662.87,-37.43,250.38,-875.8099999999997,0.0,-275.6,1515.081328209823,-900.26090413585,814.2710191798875,2.27159995262606,-175.189995919931,554.482318550927,-17.8003180029428,36.23522418796249,-5.053821386125654,-86.75996571374097,-10.13811494737197,-3.465553587328191,0.0,-11.16449589035782,-20.09674301003832,367.2644240077414,221.0821965252725,693.6364983990928,0,-118.122,-0.8036,-3.4218,0.9686,3WDCA,decoy,3WDCA
3WDCA_decoy24_91,0.0748299319727891,0.0,0.0068027210884353,0.1156462585034013,0.0204081632653061,0.1088435374149659,0.0408163265306122,0.0748299319727891,0.0272108843537414,0.1496598639455782,0.0136054421768707,0.0204081632653061,0.0204081632653061,0.0680272108843537,0.0748299319727891,0.0476190476190476,0.0340136054421768,0.0816326530612244,0.0,0,0.0204081632653061,-5.41206917571952,6.200000000000005,16223.49988,147,55.04903677758319,-2153.6826994475605,129.016712477187,-1282.861861544698,-999.8375503800436,-448.37,-37.43,303.14,-714.0699999999999,0.0,-230.7,2115.572403647323,-838.5096307922009,769.9304439292845,4.470967004026023,-162.788309130099,608.8766996694727,-10.92326318599269,42.4655267402891,-0.7236974305974281,-88.26535803932713,-2.176772328047808,-3.695704536879846,0.0,69.71835633362417,2.406848456455977,428.9676936860381,289.5011289045017,950.5495143667756,0,-47.85040000000001,-0.3255,-2.5084,1.8889,3WDCA,decoy,3WDCA
