design name,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value,decoy or native,pdb id
2YH5A_decoy4_20,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-18.7429700879621,4.2,13058.48138,121,54.792576419214,-1534.12437857116,121.996390565015,-1010.61181850648,-645.508950629695,-240.14,-51.55,288.21,-476.81,0,-170.0,2342.42330064172,-656.912850409687,867.568999321816,2.54519632945356,-142.529959857043,443.838022648024,-7.69803320517119,26.4127331455691,-41.4317902936599,-33.2433313987066,0.0,-0.82981012745212,0.0,99.8342900377557,3.97363169861595,393.540575798928,225.400086365994,1131.18018058728,0,-89.9718,-0.7436,-2.9055,2.0155,decoy,2YH5A
2YH5A_native,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-39.517337687449,4.2,13058.48138,121,56.2336244541485,-1622.96382066235,63.1855245814337,-1068.28212244719,-617.867222796613,-562.07,-51.55,247.03,-757.56,0,-190.0,6.66546225978967,-655.590403440155,156.678972377612,1.11814271881802,-152.492025771001,400.693317450748,-10.8625721752238,20.0898870444956,-38.1207567025416,-34.6716877586011,-13.2761420170072,-6.29631384042168,0.0,6.45206052039634,-17.9769161349121,283.260929125448,25.9172682497734,4.59930646741491,0,-142.8979,-1.181,-3.5187,0.0989,native,2YH5A
2YH5A_decoy1_51,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-37.2711419118414,4.2,13058.48138,121,55.6637554585153,-1591.63232407027,80.6008290876201,-1048.32415786156,-623.908995296344,-413.7,-51.55,264.0,-626.11,0,-191.6,1201.72467496593,-659.4557939807,477.408207551143,3.70920041143487,-138.667515163781,405.711085573928,-7.40752799550109,24.2347160103894,-36.4305390851144,-35.2699842408059,-5.21868894592055,-2.95207134017281,0.0,15.8027105350785,-11.5610860212291,238.72851827117,157.599195267306,744.718888118701,0,-137.4109,-1.1356,-3.4351,1.0035,decoy,2YH5A
2YH5A_decoy31_84,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-2.18094542418867,4.2,13058.48138,121,52.9366812227074,-1326.89437596371,151.055169722668,-969.503240376482,-508.446305309901,-115.77,-51.55,300.91,-365.12,0,-156.8,3289.15273744927,-609.34150563317,886.659061244041,4.91110830040929,-88.9238765678283,442.664809702536,-12.4548529999056,27.0387594098489,-18.9590673176814,-33.1399981362596,-0.352436832117705,-1.36247469238157,0.0,143.40180989916,13.8247737402312,504.032909614407,402.669805584805,1597.70855213318,0,-41.0126,-0.3389,-2.9506,2.4948,decoy,2YH5A
2YH5A_decoy3_34,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-16.4469679763797,4.2,13058.48138,121,52.2554585152838,-1329.23364627218,96.620887161938,-958.138208739031,-467.716324695085,-153.93,-51.55,287.67,-390.03,0,-156.4,3149.10823826524,-579.248617488155,854.270994266533,4.05731423739546,-80.7528688507027,396.323795131447,-5.52272965020855,25.304657381625,-20.8919456755674,-35.3974522762755,-3.92528000334623,-1.34894420272047,0.0,69.333486697949,2.45173525204351,577.448002425804,379.921625763666,1536.30910525576,0,-88.8214,-0.7341,-3.1975,1.0751,decoy,2YH5A
2YH5A_decoy4_105,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-13.2886054348693,4.2,13058.48138,121,54.7663755458515,-1401.86338210212,148.776149765878,-1017.34557580437,-533.293956063624,-190.75,-51.55,305.52,-444.72,0,-168.0,2756.77354159346,-648.853564488761,763.786898686984,3.09180589245774,-112.359253768998,444.971742223214,-6.20464629319703,27.5433464594312,-38.9470285259517,-30.7914987487467,-1.8837688847108,-0.935405586517665,0.0,103.659745494572,15.7563386303626,430.166114001446,301.818780305513,1475.17857619637,0,-73.3037,-0.6058,-2.7996,1.562,decoy,2YH5A
2YH5A_decoy3_6,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-7.94190693077815,4.2,13058.48138,121,51.0807860262009,-1333.21981641132,106.433894891825,-908.24091518338,-531.412796119773,-185.94,-51.55,297.46,-431.86,0,-148.3,2384.66518259587,-556.617045351625,399.740312958121,7.13043256029792,-94.5533088550225,416.97371805792,-7.91275104045163,25.7548282708541,-21.018879254037,-33.6091875443716,-2.15705182112226,-1.65668016309591,0.0,69.4392148359974,10.6812890141039,438.701363847241,533.785817057602,1169.20775002346,0,-52.3091,-0.4323,-2.7424,2.4775,decoy,2YH5A
2YH5A_decoy7_61,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-15.3146503305486,4.2,13058.48138,121,51.7707423580786,-1417.29688426544,103.666818681726,-943.028428384558,-577.935274562616,-182.14,-51.55,290.83,-421.4,0,-154.9,2343.58335773734,-589.397067632526,765.390807021267,1.97847556923171,-115.605889871275,417.147120411823,-6.91539355497602,24.8548820505614,-29.4071002750262,-37.0800528886354,-2.30350719085073,-1.75479257659138,0.0,88.8073656191595,11.5847401584746,364.96671403765,299.55741988792,1120.98427697113,0,-81.3027,-0.6719,-2.6505,1.3005,decoy,2YH5A
2YH5A_decoy16_125,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-15.1607380717079,4.2,13058.48138,121,55.3187772925764,-1457.16530128796,109.847410093856,-1022.65963461213,-544.35307676969,-111.07,-51.55,322.69,-382.21,0,-167.8,2503.30863187039,-643.351570797686,980.463373746186,3.8821388030732,-95.6107950808317,431.200191607399,-11.0507434230509,25.9414214403746,-24.3237479817399,-32.3174864365258,-1.7692060054822,-0.397805035729992,0.0,157.262518799461,27.2107247270642,408.836209038798,353.509340559451,893.048707909625,0,-74.1839,-0.6131,-2.4144,1.5622,decoy,2YH5A
2YH5A_decoy4_29,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-19.6394227523003,4.2,13058.48138,121,57.3755458515284,-1413.93307269331,184.569544624217,-1073.58159158351,-524.921025734019,-110.49,-51.55,301.18,-360.13,0,-174.0,3304.18973192269,-694.857325657367,1425.46769905769,3.01352918201503,-121.421543036111,465.637142272802,-8.75691725416662,26.3284261893453,-41.0690767724034,-31.7442656022976,-1.30611810734004,-1.24859775461289,0.0,110.31255458934,4.94776913520468,472.846132156757,341.572161929049,1323.69280159479,0,-71.4007,-0.5901,-3.0438,2.0875,decoy,2YH5A
2YH5A_decoy8_85,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-19.9213067257582,4.2,13058.48138,121,53.1375545851528,-1369.55746635626,122.71223638581,-973.890535284142,-518.379167457931,-111.95,-51.55,319.83,-380.23,0,-160.2,3516.57328987813,-609.671866486078,743.066976934249,3.0536710099208,-97.9335249402527,416.892829837621,-6.735047749137,26.7017180392546,-22.8700740117116,-36.5338696604313,-2.708879626972,-5.66338018323114,0.0,133.592387616983,10.4672865025647,706.126342999246,430.702365276592,1797.31099431952,0,-89.695,-0.7413,-2.9871,1.3691,decoy,2YH5A
2YH5A_decoy1_26,0.090909090909091,0.0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-35.2169712296898,4.2,13058.48138,121,54.910480349345,-1531.00053653297,118.291350871311,-1043.04834217678,-606.243545227505,-375.2,-51.55,260.57,-584.22,0,-190.5,2228.5048337508,-645.828996602231,460.393641578232,2.11726054014576,-140.546878174598,399.534771603642,-1.78466444033818,21.3232217492137,-38.2458086386593,-39.503802149978,-4.23195307137395,-5.47290536371098,0.0,31.4466748017904,-5.67630945428628,394.766745204952,274.958541003988,1494.47993516401,0,-133.6388,-1.1045,-3.3761,1.2376,decoy,2YH5A
3WCQA_decoy3_37,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-21.2606317579663,3.9,10572.74738,97,54.3125,-1090.09351711487,149.305584457549,-810.11162024769,-429.287481324724,-219.91,-35.98,229.99,-413.91,0,-143.0,2078.53257165348,-508.107816897194,1322.19260806009,2.11368857057284,-88.1525898859733,297.544735385246,-6.31032732686003,21.8227198280164,-36.9017459279051,-14.6914693720666,-1.70412562846139,-1.39151081054984,47.4399857704027,37.8488397551283,-8.33442997504363,251.14819895803,324.361682025299,404.90735912475,0,-100.9535,-1.0408,-3.7662,0.9202,decoy,3WCQA
3WCQA_decoy6_22,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-22.1072123165055,3.9,10572.74738,97,54.633152173913,-1145.97111777258,96.8249228215421,-823.914719990798,-418.881320603326,-220.31,-35.98,238.62,-422.96,0,-147.6,1367.15490011912,-503.569896884662,644.054591934209,2.58836884297549,-84.7341010945403,288.816313266555,-6.25477773617549,20.3277627563312,-35.3225085476686,-13.3771491139154,-2.63157006199659,-0.649782585178868,7.6254722027777,55.7615821020135,-3.24545072810436,263.591235146194,302.769489232394,396.658551387914,0,-94.838,-0.9777,-3.5715,0.7035,decoy,3WCQA
3WCQA_decoy51_4,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-9.38104905119942,3.9,10572.74738,97,51.5652173913044,-1094.43889754814,102.666454633358,-752.19861175782,-444.906740423679,-166.01,-35.98,222.78,-352.82,0,-131.4,846.833724151929,-471.110183647469,466.528289935797,1.98261777610123,-85.8906221512938,317.80041817461,-4.77523649854282,19.9069016354954,-25.108582213039,-17.4632797535502,-2.36171787622306,-2.73130326298433,0.0,71.488968837107,-1.66542014027295,154.082974573793,288.934081328298,102.469047434103,0,-58.7338,-0.6055,-3.6952,2.1385,decoy,3WCQA
3WCQA_decoy32_82,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-1.13162298603652,3.9,10572.74738,97,55.125,-1118.11825594709,104.166325282292,-804.946206476504,-417.338374752875,-137.46,-35.98,249.23,-350.69,0,-129.6,1238.26283580587,-515.764304783625,601.2954158613,2.29801685186399,-93.3204542864146,350.633678308556,-2.75219208540888,22.7680114533773,-34.168059138046,-21.5564064540469,-6.64423363749372,-1.23706299603777,0.0,52.4230193824469,5.18052890857838,236.302410497345,321.540286249288,286.517411674183,0,-33.7063,-0.3475,-3.6913,2.5376,decoy,3WCQA
3WCQA_decoy32_25,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-7.75156176154672,3.9,10572.74738,97,54.8152173913044,-1105.39913479317,91.6619005661534,-813.529284931479,-383.531750427838,-154.25,-35.98,239.14,-357.4,0,-133.6,1435.45325837407,-513.175063185705,660.528809379232,5.43615945371853,-58.2562205384615,322.232581711367,-5.82816068086784,23.1308546936976,-27.4985765658434,-14.8630131336915,-5.19859333238935,-0.822355061692048,0.0,59.9685727836562,7.54930422703927,251.033100288673,350.271175498016,346.19791283732,0,-65.3087,-0.6733,-2.9518,1.7012,decoy,3WCQA
3WCQA_decoy37_152,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-1.88305102040817,3.9,10572.74738,97,54.1114130434783,-1043.10120114682,113.693557191338,-778.146822849901,-378.647935488258,-124.75,-35.98,254.01,-342.77,0,-121.8,1268.92251999504,-498.450383601158,392.5290816986,2.67050983802601,-69.4193176698443,358.742733131889,-6.954142488022,19.994943485232,-27.9325778337826,-17.2197189762163,-2.52536776856358,-0.869164220575904,0.0,96.2128982944919,13.5775190154546,232.703458381588,387.076798871827,354.038479836098,0,-31.8661,-0.3285,-2.3455,2.4622,decoy,3WCQA
3WCQA_decoy27_55,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-8.66830719656284,3.9,10572.74738,97,55.4347826086956,-1124.38265464204,101.164793729121,-819.164993947695,-406.382454423463,-132.28,-35.98,234.31,-330.6,0,-133.9,1772.27334916599,-521.639260576944,859.42374347149,2.54646488392228,-75.5533478536379,348.363893020226,-7.76028572249185,21.4304940280045,-36.6801037743114,-18.0145124819508,-0.221271458971936,-3.29275341727491,0.0,92.2643541389466,3.17094267336286,282.089092902448,399.296440409315,392.102688923853,0,-52.8772,-0.5451,-3.6957,1.5208,decoy,3WCQA
3WCQA_decoy6_38,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-20.1700476190476,3.9,10572.74738,97,54.6603260869565,-1121.87507284379,95.3880637663074,-820.433169390003,-396.829967220097,-243.9,-35.98,231.97,-439.88,0,-145.5,1052.98498906181,-503.217030485518,444.616621232801,3.22147100970209,-81.3613149334597,307.744610529097,-6.41307312316304,21.8189274571135,-34.5047321861285,-15.9848322681436,-3.11748133814814,-4.17903539773809,0.0,55.3681284191561,-1.37435661004759,200.538034891361,347.463667564235,287.618614300688,0,-81.4085,-0.8393,-3.6799,1.2692,decoy,3WCQA
3WCQA_decoy9_93,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-15.5989752953813,3.9,10572.74738,97,54.7364130434783,-1124.90018368908,112.55644402646,-804.035633421124,-433.420994294421,-183.12,-35.98,248.98,-396.12,0,-141.1,1348.37317548801,-528.121245205126,662.741810131452,4.82571684677246,-98.0178796727403,317.033343466984,-5.34190173130942,19.1007972577402,-33.1531682094099,-17.8211446285097,-2.30387408856823,-3.37924890159983,2.59925799258501,78.6749206587825,2.60708446693575,244.95984254408,214.535872023988,454.686222535947,0,-97.3753,-1.0039,-4.0196,0.6884,decoy,3WCQA
3WCQA_decoy6_27,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-23.4737517006803,3.9,10572.74738,97,54.5217391304348,-1062.40279378447,108.535836240531,-824.316681912302,-346.621948112697,-189.56,-35.98,240.89,-394.44,0,-145.1,1511.49728827619,-514.437816568912,716.71715980964,1.78448272491422,-65.1581320307013,295.096775369225,-7.57086185592915,19.0204218683588,-35.0689001832124,-14.5935260755491,-2.29773102995715,-0.419347984813725,-1.27366345264346,67.167527419267,-4.39191230878505,200.361142104935,317.045073780453,504.769826689904,0,-88.7505,-0.915,-3.6174,0.6598,decoy,3WCQA
3WCQA_native,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-21.8842363050483,3.9,10572.74738,97,54.7228260869565,-1236.73809812184,55.1640372724516,-825.714367044561,-466.187768349729,-409.43,-35.98,213.31,-586.74,0,-144.0,-30.0702636065506,-538.924385513675,110.922029874171,1.08773212627636,-119.113566315828,305.800156195237,-9.66689654849512,19.7482851523002,-32.856075175313,-14.9767215902029,-19.3382253422179,-5.81926710919494,0.0,13.8405496620358,-15.4598872597676,195.786247264159,41.3448929635753,2.80809801038928,0,-89.3714,-0.9214,-3.5548,1.2581,native,3WCQA
3WCQA_decoy24_28,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-14.8607175080559,3.9,10572.74738,97,53.3451086956522,-1129.05549668393,60.6113375037232,-794.375481914034,-395.291352273618,-171.91,-35.98,245.9,-381.8,0,-138.1,1396.72266251883,-485.600318148261,408.168115941453,4.8449333332821,-71.2939660191645,303.041318788476,-1.70221642704136,20.7325149513929,-32.512581727266,-15.400974116441,-0.950192016032992,0.0,0.0,47.2685171494608,5.5431798285963,279.484790777923,472.205168169434,428.147602033022,0,-93.8922,-0.968,-3.1297,0.8013,decoy,3WCQA
3WCQA_decoy3_57,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-21.8599967776584,3.9,10572.74738,97,55.0923913043478,-1046.76241656868,122.195876801437,-823.044255561367,-345.914037808753,-267.26,-35.98,223.95,-455.23,0,-143.9,1356.62065424885,-509.657812378208,737.369668902556,4.17683819580599,-67.2831089468426,296.307556772821,-7.35825413636471,21.0227137388233,-34.385465901964,-12.8339983697294,0.0,-1.80909799570309,24.8023106247,35.9979860460966,-6.48584860688102,245.259271070321,357.30584037188,239.445284861539,0,-94.4506,-0.9737,-3.3868,0.9068,decoy,3WCQA
3WCQA_decoy32_6,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-9.57347368421053,3.9,10572.74738,97,54.7092391304348,-1063.31590950414,143.244282527628,-809.730872736399,-396.829319295368,-101.53,-35.98,250.34,-315.88,0,-135.8,1330.79895268676,-506.68647209821,692.934460070276,5.26946152066532,-88.444590088881,333.270262385633,-7.36544722120635,21.4543054920675,-33.3236717748787,-13.348266432522,-2.86393516484218,-2.40041567600245,-0.941153940202775,105.259503142549,1.66036869850763,228.090285989736,218.896836344825,344.59065143924,0,-71.2914,-0.735,-2.8487,1.8108,decoy,3WCQA
3WCQA_decoy1_8,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-25.2706251342642,3.9,10572.74738,97,54.9891304347826,-1138.10363386652,122.129915494554,-831.354258805328,-428.87929055575,-307.88,-35.98,218.68,-490.59,0,-148.4,1058.78254476337,-522.661528786004,917.544886837474,1.40541646332773,-79.3174988517098,306.371257716353,-7.89275337580185,20.4676905550551,-35.2155038179378,-13.094358662147,-5.3821807336384,-1.98797949112777,33.1034234083928,10.6959520759917,-9.93326100046697,149.251322660419,243.214594366113,17.4662953990749,0,-83.5857,-0.8617,-3.5277,0.9494,decoy,3WCQA
3WCQA_decoy68_27,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-4.10660580021482,3.9,10572.74738,97,55.5788043478261,-1107.39730273161,95.4215760502147,-795.032792272541,-407.786086509286,-191.88,-35.98,232.02,-387.93,0,-128.9,1728.39769966325,-526.020210953349,697.645216169547,1.96666514197617,-86.275933484581,373.47900100703,-3.89064403088067,22.3571067681799,-26.4315938298306,-28.552081302996,0.0,-0.608351250239068,0.0,82.7563229059473,6.35873876646864,220.901708678453,338.321589751342,621.643395326184,0,-15.9045,-0.164,-2.4498,1.6089,decoy,3WCQA
3WCQA_decoy66_28,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-0.190962406015037,3.9,10572.74738,97,55.9130434782609,-1142.93256476163,123.203054352058,-803.943937997428,-462.191681116264,-147.02,-35.98,257.14,-368.17,0,-122.4,1522.42909554048,-520.147900212728,643.67105569532,3.39899778804092,-85.5780624259092,360.584171490889,-7.28306456399596,23.7213505687628,-28.6398972250797,-17.5370366691573,-1.90847411438187,-1.0141307832938,-0.349666312874688,90.1596655345997,2.00485091240615,289.400781113325,445.729970015735,291.469714728825,0,-35.6967,-0.368,-3.6108,2.6929,decoy,3WCQA
3WCQA_decoy18_79,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,-20.4050571070533,3.9,10572.74738,97,55.2853260869565,-1125.77608430381,119.193123312242,-818.438943821046,-426.530263795012,-162.26,-35.98,252.85,-379.12,0,-140.9,1486.77239023013,-517.451649121602,776.989075791677,3.5615756303116,-78.7839287670861,320.619876883101,-4.84955896944993,21.5436590783155,-28.8427269740244,-14.6225168157299,-3.92171437310745,-2.91968328256402,0.0,90.4596497515883,5.26687381287541,226.921203304522,251.77515663685,406.280327644454,0,-85.3846,-0.8803,-3.2262,0.725,decoy,3WCQA
3WCQA_decoy53_54,0.082474226804124,0.061855670103093,0.082474226804124,0.061855670103093,0.020618556701031,0.072164948453608,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.010309278350516,0.020618556701031,0.020618556701031,0.103092783505155,0.010309278350516,0.072164948453608,0.051546391752577,0.072164948453608,0.0,0,0.051546391752577,2.0065843179377,3.9,10572.74738,97,53.8233695652174,-948.114520233047,90.7966256435023,-765.01683757635,-273.894308300199,-135.5,-35.98,227.51,-327.01,0,-126.1,1423.73791470231,-493.948812096667,659.475404598823,3.18724938862361,-18.6618368829271,339.666240860141,-12.595773519288,19.9055650955538,-14.3834099136166,-25.7112306288337,-1.03442907432724,-1.86611547883673,0.0,60.4211485148132,6.38131650285966,197.702376532952,322.75333617502,347.700114628017,0,-38.4978,-0.3969,-3.7836,1.9091,decoy,3WCQA
